2939688 1538167160 612611176 
569580856 51468200 1625032440 
697046248 294403768 1935457320 
373175416 1999805800 50321464 
1631029416 743348728 518245864 
714303928 1769094440 2038347640 
603203176 306475832 704993704 
1471679736 337651432 1665692856 
512843304 970726008 1208766312 
663547448 1692322472 2034524152 
1271209960 53960632 1767776040 
1531075960 1866405992 1713719608 
2074598312 1319080696 2128001256 
896281272 1258061864 1629323384 
600867176 1826194488 1254395048 
1828038136 1826157032 947049912 
2131788072 2119795576 2122615400 
99983160 823713192 1894947064 
1808780008 240607416 197009960 
1164076664 916403048 1464179256 
537448104 784493560 2017412072 
749063096 1370055464 1478764920 
837057640 303396152 729309096 
1645289208 1160469736 745150136 
469124136 403360888 345531752 
590426168 432771240 1577759224 
1276646888 2049982904 810075432 
1442991992 1367273064 1659161400 
1944478120 1029383416 1560899304 
100945080 1589962280 41333368 
970725224 1157383736 355259048 
305035256 780363752 1936865208 
302950184 1565783416 225697896 
147038520 998433704 372288248 
1837760744 1233519288 1598687272 
637933688 176834920 1762057272 
390894760 1519238648 1302411752 
583773624 370870568 1266228088 
2112049768 1276245816 1533928872 
2012328184 416092904 1565472952 
1353034280 471400056 1388510056 
1940976184 1296750248 1049134072 
1066503144 1251779512 59632424 
1976680824 585974888 758107448 
1422354344 1711159032 1760732392 
1606414008 234343464 1980720248 
1185295720 22710328 206018728 
1031719416 41180648 1699027384 
1233603880 700311416 1689368168 
1685922616 1353673128 1538669816 
1343928040 657990840 442527272 
1028213368 39051112 1717804600 
1365433000 1322291192 2087301096 
623185848 2133274408 748522872 
324053096 1650063672 541453224 
1283048184 677726440 1108859576 
553619496 1931915384 166465896 
791426104 1102879912 1641928184 
2073133544 1956414904 1670222120 
1003533176 1726618216 1327910712 
1017834920 598264056 871521000 
1992233144 1962226216 285709944 
1234092904 538200632 712302248 
1577491448 906744808 1980464056 
1574597416 213342584 2141064296 
188884280 1191079848 1151553272 
484568296 1133364920 291591208 
139197560 358348136 897310776 
11247784 581624312 1241032168 
64090552 2100155688 1286700920 
1703706216 789412664 140538280 
180966648 1968439016 1591999672 
425981480 1112793720 695445352 
599979576 1635836584 120236024 
1031272424 810543032 2024257320 
555689336 148205672 182997304 
1911616424 1232788216 929599720 
924955320 1478301736 545212536 
703977832 1464437816 303342760 
1525018104 2125056488 1172659640 
795351336 660622200 1100538472 
657631032 483390888 1276633336 
1161798376 1923541176 1085061672 
2083401336 587369320 1953473080 
2139547304 1698477048 1672354792 
1190286264 680459048 1960112504 
1341576296 1145863480 1243445160 
1442866936 1761162472 1876139704 
1848826920 650155128 146390376 
1469397048 1056417960 1703868920 
715451880 1842792888 322723112 
383588216 1544504936 1519768376 
1660516776 580152568 1421166312 
1158141112 600800808 1771469432 
926642024 354045496 226945704 
322748408 2041462760 754106296 
1183858472 316194168 1979857000 
443459896 2021915560 1697903352 
580114664 1084459704 1285726248 
101703800 1923588456 2036261944 
1347726504 497419768 1592398312 
782644664 1101701416 1713890168 
368028264 1815543608 1138556328 
1228863736 1421142760 1762050232 
2076983848 898418296 1730040680 
146995768 343994024 741002232 
1350067176 1431382968 732660520 
103451000 469212264 1884214584 
639926184 1914011384 1429765352 
2089907896 1819042856 695020664 
683640168 2141622328 254521512 
1579880952 746141160 995336632 
1404233000 1614851960 1345982056 
2132159288 679117224 2065138936 
1983811304 1906551992 27461160 
185668216 866858856 1382655544 
494203560 1258739704 957122536 
856528824 820037416 1506432376 
1658257512 686620984 2080310184 
2007304952 1910972648 1990025912 
1183852584 2077784184 1812031848 
762068024 1149023400 35528184 
609376744 1189023160 1649748264 
1344764792 1810788968 909334328 
2043807144 1931350264 1783771880 
1910413496 1850985000 354639480 
501357416 1963872824 828569256 
181462008 74099688 958923704 
791677736 414720376 1805673576 
659107128 588482472 1893897976 
1772078312 29839032 1410198568 
1750189176 2104315240 1169156152 
961001640 1686055416 1467317736 
71858616 110193960 14436216 
1242355304 881754936 551782824 
1817353464 1643108072 2092401848 
2061405736 2126752376 650313576 
1940979256 1498086056 109637624 
59953128 1520463800 2140753704 
1307831672 1465108584 1315133752 
1147276200 1489904376 761424104 
1896823480 233156648 1507397752 
503525736 191992888 915193000 
1615738360 1457693160 646964664 
1499967784 1029641080 1268071016 
489140024 112135592 565520632 
236419816 623800504 1615024680 
1928459896 1330504552 1364306488 
506265256 1496251384 126153704 
175561656 2065470248 75348344 
1190210664 20677944 149589928 
711438072 774835432 393553592 
1830253608 997088376 247666024 
1102135352 88850600 1351303672 
865715688 1622495672 1943532840 
1353703288 1367842408 318692152 
338989480 1313191160 533274344 
2118343864 1468143144 481182328 
411223912 284186168 151585448 
499320824 1631655912 1001080760 
2058999592 1196787064 1534627944 
584167736 430773160 1622096632 
1560654056 1207505592 1789081640 
2014423160 279771496 728689720 
1854194856 271994360 2124081640 
1706606008 1860319528 97430392 
1021575784 957613880 846468520 
755253496 1208271592 452348088 
429578792 653823608 56732520 
898433592 585041576 1866798072 
1640446952 1631433656 1467030312 
561729912 904524904 371580216 
531208104 1990510328 719738088 
1436221112 2139683880 2059596920 
1690361192 195729464 993511592 
2052020728 1223036392 1754933688 
1669758248 666597240 1856661096 
845624120 1248696744 2029047032 
936011496 239547576 1603116584 
1020320376 283807592 1109896760 
1957628584 1756700664 1511481320 
1848516536 1782734632 502209912 
2001033320 1043859768 1138760616 
1732793080 147912936 324725432 
617136168 780288120 1274986856 
627328056 879021224 1775658488 
595276264 475633080 1791279400 
24527736 1205521000 569925432 
1159798184 1829460216 538577640 
1798709432 1650090536 154609272 
1109226344 968907320 125374120 
622013432 456229864 1434225592 
204317480 1202776440 1082834024 
2114467128 793812904 765058808 
1741004008 1413011128 1398965288 
2119142520 124167528 1000075320 
587976872 969634296 526013928 
871825848 496829736 1576996728 
695545448 717720376 193896872 
1146348792 838053608 1153633464 
1526801960 925594232 402282344 
525796920 1681724072 1063204856 
1981130728 170457016 372434728 
700495224 851058792 949379384 
184230824 1150905080 952385768 
1798619832 72763432 1428871288 
1475905896 290561080 1345115304 
1160674808 1300462056 1651666360 
353323304 139844472 1954124392 
1876211512 112600488 969568504 
509039336 770570424 42068520 
1907211896 327236456 1978380856 
335222440 1385776120 1002687464 
2134074296 1632774952 1327399288 
