347847057 654151238 291693590 
168433591 168128534 177437558 
477218220 362337524 721448139 
1441817993 383120307 1712286466 
1900301453 616827088 1980912910 
1720744179 1429693525 11286920 
1617516599 561022223 1195359335 
154470156 103747021 296262296 
1279729212 1204255123 743451647 
2036051218 1618114966 824709239 
767989087 1965962023 1478860477 
1059682677 2134395614 1646989011 
1237120235 464130186 2009326535 
1958568374 1905948179 244963194 
1523371192 1658765984 861790283 
1356800454 1232026515 144000160 
1368087374 702059466 705022383 
415963062 856529623 808769404 
712225358 2136258835 2013024527 
1455677005 2024826405 1483655845 
132902596 645331844 1302134221 
1611763073 1705014521 1289046187 
1111268436 794651108 1753176374 
973111323 605735834 1511640905 
1218074517 2129107026 1022923242 
2079864800 1338423832 107466109 
76381312 559027558 809525576 
781403695 974990620 1666055199 
1590173100 1687215978 1654830386 
1455713979 995409335 1532173143 
791886177 1128311931 30021339 
2094020398 592591356 1735035860 
1235582937 1703859792 382203320 
841275663 529487467 987939154 
205432921 1747561985 969562532 
1228356163 1679943137 160502716 
1335822272 1756324450 719530274 
2145347848 390244497 1694520895 
1663919399 1980417597 1234253225 
1171266137 1288647929 82178913 
555955632 2080534106 1210490844 
585976971 2027070856 1803082201 
173529183 1115170145 1359458345 
555732503 1956445809 1888945813 
1543671657 14395082 1489024150 
365750541 1242751245 1021483639 
526253257 431089869 630324441 
1245783532 428954070 1020568939 
792820779 2092873469 853502888 
2027074004 1116655959 2142150817 
2109252917 1672611591 2075201275 
1172260114 111104915 1954788483 
827858667 284634098 922474981 
39833364 840366602 731437142 
1928779177 236554611 745832224 
1270319679 602305153 1988583469 
144319671 1128558410 272189690 
774644112 226858294 701143760 
1795213051 1019679073 646533582 
501232292 899269430 1763189541 
495899461 861038699 1288317484 
423617089 2033298813 1399422399 
230921924 713673832 1684056498 
1153396905 753507197 376939452 
1884834047 534802726 613494063 
483182623 1805122406 1215799216 
324282444 1949442077 196873979 
596472135 576602541 423732273 
1297615895 224331945 1443411347 
1944149477 725564237 195197129 
1559855370 1221463698 1056235828 
700689207 1645080787 942050994 
2100111606 1876002712 1655724826 
1636684456 881915969 261748375 
2013623908 619266369 796551102 
479634324 1102448992 454189860 
1695433540 1426731437 256148289 
1892307519 2023203572 832750830 
168556145 1173335819 1057082775 
1611967492 970001649 1782647012 
